ts,device_id,temp,humidity,co,lpg,smoke,nh3,motion,light
2025-01-02 05:00:00,sensor_1,24.829309196549207,52.49145928392296,0.011113210546315628,0.00525037973565885,0.0034553357993285716,0.02232228016513709,1,0
2025-01-02 06:00:00,sensor_1,24.586975585290784,48.21647832536449,0.008553676733312957,0.007184704231655448,0.00017594596537985475,0.021247660349079267,1,1
2025-01-02 07:00:00,sensor_1,26.543548588123862,50.20137239082902,0.012342753625800007,0.00456376709253521,0.0,0.023390286446876633,1,1
2025-01-02 08:00:00,sensor_1,24.58769585005183,50.31690724890442,0.01059062425867043,0.0038759013859144134,0.0,0.023640883857512368,1,1
2025-01-02 09:00:00,sensor_1,22.98861651670952,52.1586479673697,0.013965756099735011,0.0019243476002463542,0.0005476250365261303,0.01929088597955119,1,1
2025-01-02 10:00:00,sensor_1,23.442098573085865,48.88492715961338,0.009671875303595326,0.009272005645551367,0.000176806516038971,0.0200752631274516,1,1
2025-01-02 11:00:00,sensor_1,20.66745029751928,50.53556116252633,0.010546332970495781,0.00222699240453118,0.0,0.019221130998096834,1,1
2025-01-02 12:00:00,sensor_1,20.552096876531238,52.50077919999054,0.009548947690073398,0.002086547483760286,0.0,0.020716856087038917,1,1
2025-01-02 13:00:00,sensor_1,17.73920353368462,54.4688989155696,0.01001136353824663,0.0006603783477794499,0.00015182013073769283,0.02440270965378301,0,1
2025-01-02 14:00:00,sensor_1,16.720449974542092,54.412713729827274,0.011111130954585963,0.005629922748360703,0.0,0.016180338656880542,1,1
2025-01-02 15:00:00,sensor_1,17.2971947733341,58.07295692268781,0.013236815536747961,0.003803924812304901,0.0,0.017334252211031166,1,1
2025-01-02 16:00:00,sensor_1,16.768242911597248,56.19999059440886,0.012861989682062218,0.008614968780154709,0.002087695289639606,0.02218056915570494,1,1
2025-01-02 17:00:00,sensor_1,15.537612245873731,56.62167964079612,0.011562080464672681,0.0031259840670049294,0.0,0.022757127966442373,1,1
2025-01-02 18:00:00,sensor_1,15.060998535398355,55.26466409826194,0.00786518835781955,0.004816952404690471,0.0008512676968987908,0.01806425163338988,1,0
2025-01-02 19:00:00,sensor_1,15.437693383781284,53.23462183262805,0.009263009574673395,0.0024967475040364867,0.0,0.020840591250386932,1,0
2025-01-02 20:00:00,sensor_1,15.070340185832746,56.231260203956786,0.011168936062760253,0.006573542372658014,0.0,0.01877073337505135,0,0
2025-01-02 21:00:00,sensor_1,16.062531704205853,59.153274036654814,0.008408177578362295,0.001003845856542885,0.0,0.018471557574391496,1,0
2025-01-02 22:00:00,sensor_1,17.69293211725708,55.3660442321829,0.009967046808458592,0.003485637098116925,0.0,0.018368094213763505,1,0
2025-01-02 23:00:00,sensor_1,20.09810708267325,55.933613044769864,0.010320996150701417,0.0015678881145093173,0.0007168562335137819,0.0214909005522706,1,0
2025-01-03 00:00:00,sensor_1,20.48690678245389,55.79655959555399,0.013640732596776598,0.0049775791900913665,0.0005962271337796776,0.020080510488632162,0,0
2025-01-03 01:00:00,sensor_1,19.94592390498631,54.63247610456714,0.009685596244773035,0.002416003446300123,0.0,0.017629210207839488,1,0
2025-01-03 02:00:00,sensor_1,23.128387058542025,52.51613949299247,0.006853553948859202,0.004090255447573861,0.0,0.018341220126952905,1,0
2025-01-03 03:00:00,sensor_1,23.835927996668456,49.86602813506313,0.011541292053810324,0.004235547787309505,0.0,0.018460189172937538,1,0
2025-01-03 04:00:00,sensor_1,24.587172963671648,51.144036144854056,0.01208976491391273,0.004363495674052225,0.0,0.023654679250552292,0,0
2025-01-03 05:00:00,sensor_1,25.78261342197069,50.073949583648115,0.014557250181358507,0.0025010970688590017,0.0010895113325428887,0.01854237440805949,1,0
2025-01-03 06:00:00,sensor_1,26.565186052732777,51.20281644317623,0.009119624531401093,0.004054724542754992,0.00019667292180408391,0.022219108060690548,1,1
2025-01-03 07:00:00,sensor_1,25.96057845434797,47.8397653089828,0.007254365456338171,0.0017878208546692575,0.0,0.018477200747451836,1,1
2025-01-03 08:00:00,sensor_1,23.89540965022115,50.551267245806706,0.010705214543517723,0.003680105588925447,0.0,0.01772557211522708,0,1
2025-01-03 09:00:00,sensor_1,23.86343908745123,52.61917491488925,0.011048703335868626,0.0038477250993360227,0.0025511218524655968,0.018941299632192328,1,1
2025-01-03 10:00:00,sensor_1,22.9883383428538,50.66849012552222,0.011156803436106255,0.0048913076410466725,0.00254667024715057,0.018072813499370767,1,1
2025-01-03 11:00:00,sensor_1,22.757620530017935,50.58673996610967,0.00919306595655986,0.004166792336369805,0.0018572504110532986,0.020193345905363636,1,1
2025-01-03 12:00:00,sensor_1,20.052371051383595,52.064064721459395,0.010856529331571791,0.004297738233212313,4.2628561506934955e-05,0.02194000732804566,1,1
2025-01-03 13:00:00,sensor_1,19.05775576638758,53.63171758250612,0.010213296521840078,0.005984928267948834,0.0,0.019807730390407962,1,1
2025-01-03 14:00:00,sensor_1,17.239654345167285,50.38637595135327,0.008873616097625476,0.004462643128343779,0.0032664432299003157,0.021160059460826476,0,1
2025-01-03 15:00:00,sensor_1,16.180074936535597,54.209156714558546,0.007806195008133116,0.002531665352865124,0.0,0.020223723224714434,1,1
2025-01-03 16:00:00,sensor_1,17.156012113946595,57.200784741139564,0.009352876325691461,0.0044726517058128945,0.0017271465080891373,0.019062197960379904,1,1
2025-01-03 17:00:00,sensor_1,16.680986111880415,55.97530085238974,0.009864980410971556,0.0064633750332037335,0.0006865403690622062,0.021636618943691906,0,1
2025-01-03 18:00:00,sensor_1,15.551440882837367,56.82410634237449,0.011373671473173762,0.006791215446978088,0.0,0.01991341051713895,1,0
2025-01-03 19:00:00,sensor_1,16.3681382502235,51.81324421202045,0.009937005761887127,0.004506147922210398,0.0004839249422882101,0.021348955096968967,1,0
2025-01-03 20:00:00,sensor_1,16.147595118228132,54.64723628061261,0.008975903094318425,0.009373960079433034,0.0,0.02187650440109102,1,0
2025-01-03 21:00:00,sensor_1,16.643098162558317,55.2492818869682,0.01107365088369068,0.0033061887278789956,0.0,0.018889629125313317,1,0
2025-01-03 22:00:00,sensor_1,18.219805602004087,55.48939011470483,0.009854892696011603,0.004981391453550893,0.0,0.018356045052344408,1,0
2025-01-03 23:00:00,sensor_1,20.65377991729676,55.708769159243204,0.008610220043645842,0.001692253786821191,0.0,0.023498938090050818,1,0
2025-01-04 00:00:00,sensor_1,20.471712255649603,55.350179196000326,0.010681486020327577,0.0025584628025683504,0.00010456918227087309,0.021736082560391324,0,0
2025-01-04 01:00:00,sensor_1,22.802890434281387,50.98274193972816,0.011336244247134407,0.008457787194837583,0.0,0.02097578917859225,1,0
2025-01-04 02:00:00,sensor_1,20.641305176104932,52.09933058127573,0.009821898691196738,0.005448133000952916,0.003332510086916795,0.017383385517977173,1,0
2025-01-04 03:00:00,sensor_1,24.95471714293259,54.153900972162134,0.013299913401980503,0.006687417261839384,0.0,0.02356510737141904,1,0
2025-01-04 04:00:00,sensor_1,25.145988576220702,50.50637344742567,0.012471147929564844,0.004814099665909112,0.0008537489293348684,0.020574885135053716,1,0
2025-01-04 05:00:00,sensor_1,25.407842379735417,48.96599592104549,0.011042700961471339,0.005263948561476031,0.0003303890296292088,0.022866279738543105,1,0
2025-01-04 06:00:00,sensor_1,25.834055637621262,50.475428922135634,0.009270057574601899,0.00838618612269435,0.0,0.02132538424516007,1,1
2025-01-04 07:00:00,sensor_1,24.028062597462558,54.50532952744524,0.006359792112096691,0.007083779281215999,0.001428262899154391,0.022524185348361023,1,1
2025-01-04 08:00:00,sensor_1,25.04689292025176,49.53945984074962,0.007566955123535779,0.0,0.0006818771805427788,0.019644789718717217,0,1
2025-01-04 09:00:00,sensor_1,24.549742604556634,50.65802524763747,0.011780419147973398,0.0086520978369449,0.0004272279580215489,0.01809290970674345,1,1
2025-01-04 10:00:00,sensor_1,24.46154500040503,49.85821753257415,0.008152435769977989,0.0050013461599365105,0.002220152469769357,0.018834956378701865,1,1
2025-01-04 11:00:00,sensor_1,21.549303661114898,54.89944608076041,0.010820215796131587,0.005725926899297427,0.0,0.018492605060279336,1,1
2025-01-04 12:00:00,sensor_1,19.86536562864937,54.325502516812534,0.008212196692337866,0.007302117526636595,0.0,0.01837777077702378,0,1
2025-01-04 13:00:00,sensor_1,19.20997335809869,56.125907867667,0.00963835308162133,0.0009036696891260082,0.0018344683486039173,0.018834265441479238,1,1
2025-01-04 14:00:00,sensor_1,18.747581913000243,57.440273864785745,0.00903920226558524,0.005276653206448417,0.0017771373146418666,0.01856463962270938,1,1
2025-01-04 15:00:00,sensor_1,17.427167380095536,52.03845989990387,0.011672795790723296,0.006876585695465321,0.0013493683518255347,0.02139099391277773,1,1
2025-01-04 16:00:00,sensor_1,16.276868561092158,54.28506179500477,0.011813053533999088,0.004097934906015376,0.0,0.01819163479087041,0,1
2025-01-04 17:00:00,sensor_1,16.025989895186864,54.768860707647484,0.006765574355076232,0.0038574503549561002,0.0,0.019959781672275495,1,1
2025-01-04 18:00:00,sensor_1,15.907405992455763,56.025242648264594,0.01269893229225437,0.005596867452542668,0.0011361295826446947,0.018972478288388328,1,0
2025-01-04 19:00:00,sensor_1,16.515712910040435,56.46554873386356,0.009476519512059998,0.006318084212044299,0.002481168784399837,0.01938333688793989,1,0
2025-01-04 20:00:00,sensor_1,16.09217159803311,54.88937444066662,0.012171700968338764,0.00490285301827579,0.00041297409317774713,0.023411310174469065,1,0
2025-01-04 21:00:00,sensor_1,16.708771954528284,53.941345703118394,0.012630768506937307,0.0028443341836684815,0.0,0.021294716514564337,1,0
2025-01-04 22:00:00,sensor_1,17.81898163964516,56.74655907445243,0.008872498390628708,0.0076776353720412385,0.0,0.02251961082369048,1,0
2025-01-04 23:00:00,sensor_1,18.339493128213377,55.751045581414985,0.013240083715140499,0.00754809615339389,0.0,0.021359812371092586,1,0
2025-01-05 00:00:00,sensor_1,20.92579612692688,53.90986889673855,0.00642310832977825,0.00569754721425378,0.004466093481406713,0.021287848412870486,1,0
2025-01-05 01:00:00,sensor_1,22.479629894961896,48.35356579634193,0.007928576703107938,0.003454717448397902,0.0,0.020217645083115167,1,0
2025-01-05 02:00:00,sensor_1,23.792400138971843,54.55786105914703,0.009163354852316685,0.009390360535905137,0.0,0.02168018793771077,1,0
2025-01-05 03:00:00,sensor_1,24.349774304987978,52.090559627221566,0.007934005600604052,0.00791891299403464,0.0009938621889920573,0.021908799006978626,1,0
2025-01-05 04:00:00,sensor_1,23.849214495069536,51.47367986431271,0.007107087041426818,0.003814150735035008,0.005009556482498537,0.0181394732939885,1,0
2025-01-05 05:00:00,sensor_1,25.59911911793843,49.511331724899044,0.012052254018237478,0.0010956129180287899,0.0,0.02084439080167281,1,0
2025-01-05 06:00:00,sensor_1,26.059679890699083,49.767810479365245,0.009105203434927888,0.0049582245831805575,0.0013775523132566463,0.02005627612824927,1,1
2025-01-05 07:00:00,sensor_1,25.003111758691556,49.52082160771599,0.010156740704964458,0.003949846624407999,0.0006018372108669694,0.018071842343495702,1,1
2025-01-05 08:00:00,sensor_1,25.00575068906794,47.30085447035353,0.011353057965062906,0.0024459948200625204,0.0,0.017942857484214182,1,1
2025-01-05 09:00:00,sensor_1,24.56284886787573,49.832122547352014,0.012180908309625631,0.005817408985010119,0.0,0.02306285637844801,1,1
2025-01-05 10:00:00,sensor_1,24.973862437963348,48.194003290215335,0.013103082850100069,0.006034444188593742,0.0009352419158682851,0.02045891578344341,1,1
2025-01-05 11:00:00,sensor_1,22.31218430007838,52.55874010454552,0.00825418938310391,0.005838461579628346,0.0,0.021910479638278444,1,1
2025-01-05 12:00:00,sensor_1,21.039494350589454,50.99201155449296,0.013094472130321437,0.005180950970897733,0.0011976812870239466,0.019193600384952488,1,1
2025-01-05 13:00:00,sensor_1,19.434981814676004,55.53324760215187,0.010323369889933888,0.0013915672392269254,0.0,0.02190698379599177,1,1
2025-01-05 14:00:00,sensor_1,16.779409878788066,52.08542054728167,0.010336543806489773,0.007356655460802637,0.0,0.022371856543936912,1,1
2025-01-05 15:00:00,sensor_1,17.474328021365665,57.56441584640784,0.009442902374521169,0.004150884784386427,0.002293466089661591,0.02109813347561921,1,1
2025-01-05 16:00:00,sensor_1,16.513072473812294,57.21075466356961,0.010617628867556407,0.006610118770672592,0.0007129604334085386,0.018549922727837547,1,1
2025-01-05 17:00:00,sensor_1,17.94241050316485,52.69359972636044,0.01308740554056729,0.002420071369698634,0.0,0.022403323457439873,1,1
2025-01-05 18:00:00,sensor_1,15.319074562138526,55.78496353527215,0.011314979869882402,0.00727029004887747,0.0,0.020510663791893764,1,0
2025-01-05 19:00:00,sensor_1,16.26584967401256,53.98199339726488,0.012197653709742956,0.005086060191796272,0.00015714530574734384,0.021317942259304043,1,0
2025-01-05 20:00:00,sensor_1,16.600749648677,56.73270035322446,0.008259919454301738,0.0027961889335878965,0.0031756288156080136,0.023494439246612417,1,0
2025-01-05 21:00:00,sensor_1,16.37178768403724,59.2315052591871,0.009135841099935317,0.003139908115006239,0.0,0.024550950315119162,1,0
2025-01-05 22:00:00,sensor_1,18.972575596477302,56.551552341273535,0.0101651715070403,0.0033347019170751595,0.0,0.019372107906229882,1,0
2025-01-05 23:00:00,sensor_1,19.755541825961966,52.36737160065276,0.011008652071785707,0.0017993157505751,0.0007723120006412138,0.015727199328621145,1,0
2025-01-06 00:00:00,sensor_1,21.700771730718127,53.278559919791384,0.010691460713333614,0.0017118841112509077,0.0007904037077127008,0.018646783203076077,1,0
2025-01-06 01:00:00,sensor_1,21.52854882583718,56.12693548585392,0.013595707624516179,0.0037120335445949802,0.0,0.0204126960761472,1,0
2025-01-06 02:00:00,sensor_1,24.10837414237555,52.60312727598881,0.008668277671488228,0.006116437096049952,0.0,0.024399697519345113,1,0
2025-01-06 03:00:00,sensor_1,22.873636448767616,54.17890240081428,0.01093274003285627,0.00511623852180106,0.0,0.02017988121904037,1,0
2025-01-06 04:00:00,sensor_1,25.695244431214526,52.268354225420204,0.011018622729894144,0.005555287721190441,0.0012820228304836311,0.019955573305860525,1,0
2025-01-06 05:00:00,sensor_1,27.843590836037528,50.227223132087396,0.009198321081407432,0.006816598309878101,0.0,0.020789279105192873,1,0
2025-01-06 06:00:00,sensor_1,25.178269290838596,51.1229869294418,0.009870032278833873,0.004616564165531123,0.0,0.01827683698352386,1,1
2025-01-06 07:00:00,sensor_1,25.80472859098022,48.755600190837875,0.008673857398645518,0.006937449498935247,0.0,0.02126809209981647,1,1
2025-01-06 08:00:00,sensor_1,25.507327635049865,49.62915001350983,0.010590997621757376,0.0071131578930322525,0.0032666272638323703,0.015307631748129682,1,1
2025-01-06 09:00:00,sensor_1,24.074100231940367,49.99571681715551,0.00736296187935087,0.007402309571727354,0.00041111126724959385,0.016019761392800813,1,1
2025-01-06 10:00:00,sensor_1,22.393517368350157,52.033276093423794,0.013383107071209441,0.004832319359581634,9.371651907573393e-05,0.021757905460072027,1,1
2025-01-06 11:00:00,sensor_1,22.371884232265273,52.890326710445215,0.009512009492792737,0.0021823930981086865,0.0018019218912242066,0.023702689602863335,0,1
2025-01-06 12:00:00,sensor_1,20.529254257671987,53.57475675311438,0.008573161824752791,0.0028852612150283524,0.0,0.024232027536660733,1,1
2025-01-06 13:00:00,sensor_1,20.022708763357702,54.25504172202594,0.006525165767801752,0.0046475183638397255,0.00017209615543381512,0.02280623607949409,0,1
2025-01-06 14:00:00,sensor_1,17.868356663010783,56.31194357400666,0.009291217742616825,0.004747448664506012,0.0,0.02044892801007776,1,1
2025-01-06 15:00:00,sensor_1,19.073699168417303,53.68232530893234,0.009526050021456959,0.0034975189059086526,0.0,0.021033933993630363,1,1
2025-01-06 16:00:00,sensor_1,16.2316228701128,57.32006156963381,0.010611476931527919,0.005810011095575122,0.0,0.020802994014130247,0,1
2025-01-06 17:00:00,sensor_1,15.930211699544138,58.18567640940449,0.009580700198716489,0.0038146965415956913,0.0,0.020259038046695984,1,1
2025-01-06 18:00:00,sensor_1,16.697450167500808,56.37059371326074,0.01579282793001172,0.006552092069013987,8.277388626866092e-05,0.017411503941411322,1,0
2025-01-06 19:00:00,sensor_1,15.004791112891956,55.18380828660212,0.007459516866385862,0.002718183798464649,0.0010329313416465283,0.022019616807705058,1,0
2025-01-06 20:00:00,sensor_1,16.807190139521673,57.333138780785205,0.011228007687041235,0.004389700261333559,0.0013044631809574028,0.02336595934524327,1,0
2025-01-06 21:00:00,sensor_1,18.28897539061481,55.575909540588434,0.01081194840108695,0.006484492200632679,0.0,0.01931698262219728,1,0
2025-01-06 22:00:00,sensor_1,17.397608804489067,56.49634534521255,0.007304476520115514,0.006698609535566566,0.0,0.019065670657487276,1,0
2025-01-06 23:00:00,sensor_1,20.10329796637244,57.009240526136125,0.009348745394090615,0.004448535591328717,0.0,0.01855605466642563,1,0
2025-01-07 00:00:00,sensor_1,21.01079012516118,54.64878841156821,0.014698197291553614,0.005944881834202236,0.0001971949673933866,0.02041206311031834,1,0
2025-01-07 01:00:00,sensor_1,23.19597394100926,55.52262150784376,0.008953477099863345,0.005736866587786932,0.0013698711899758922,0.01906169779838939,1,0
2025-01-07 02:00:00,sensor_1,22.525087432323016,52.281642046226835,0.014041216047493841,0.00037906805288545446,0.0,0.019605137258753666,1,0
2025-01-07 03:00:00,sensor_1,23.57135674471691,51.23141442687886,0.009778673970756165,0.005295610180017832,0.0,0.02166892973002776,1,0
2025-01-07 04:00:00,sensor_1,25.752546074672875,53.257874165070035,0.010064961183143418,0.002735918593078368,0.0,0.022023796850351603,1,0
2025-01-07 05:00:00,sensor_1,26.339396321132163,48.828755584203805,0.009250825766194942,0.00660381530860257,0.0,0.017545027055133857,1,0
2025-01-07 06:00:00,sensor_1,26.63266146264257,54.510477802802285,0.008014483281146558,0.008702960817139851,0.0008556508636394814,0.017497550645092445,0,1
2025-01-07 07:00:00,sensor_1,26.143988574117216,53.38427707450357,0.007572554983638837,0.006649604988204567,0.00047043859880182556,0.019555969356665915,1,1
2025-01-07 08:00:00,sensor_1,25.005064408731076,51.61603258474176,0.00878671937156776,0.00970186419384058,0.0018165655024671974,0.01996012510670941,0,1
2025-01-07 09:00:00,sensor_1,24.973706096679994,53.87573499990872,0.011505235961076518,0.004361104903513541,0.0007310838558014766,0.018334884436304124,1,1
2025-01-07 10:00:00,sensor_1,23.684491789420314,53.29129382949987,0.011082452971053473,0.004266618443876993,0.0032027840573387316,0.01989969825654142,1,1
2025-01-07 11:00:00,sensor_1,21.95238115015454,50.392485544951356,0.009258606356631442,0.006059958358992981,0.0,0.016314025252873298,1,1
2025-01-07 12:00:00,sensor_1,22.780805078056705,50.95496404080278,0.013758560292966768,0.007767631847614859,0.0,0.019803051595208083,1,1
2025-01-07 13:00:00,sensor_1,20.55518096631362,54.36286513235533,0.0083140380342367,0.008514656777637051,0.0011180030478415062,0.02155092083724796,1,1
2025-01-07 14:00:00,sensor_1,17.723650029206073,55.37946472277088,0.010915481684466486,0.008341994916794843,0.0,0.020030932547323337,1,1
2025-01-07 15:00:00,sensor_1,18.265931980811924,57.455258857551414,0.007383560694444376,0.006534915889181546,0.0,0.02380728592691687,1,1
2025-01-07 16:00:00,sensor_1,16.361845196419722,56.49290735453852,0.010604047389247813,0.007841173708892535,0.0,0.02036443772044565,1,1
2025-01-07 17:00:00,sensor_1,16.960015570406096,52.89640078942045,0.011030072517059513,0.0054910126455625635,0.0010193101311135584,0.020423972486518067,1,1
2025-01-07 18:00:00,sensor_1,17.038410581400115,54.27976263927612,0.009606811092696694,0.008634434064035076,5.216710947722234e-05,0.01984992864625241,1,0
2025-01-07 19:00:00,sensor_1,15.580595508958321,57.563071133932496,0.010089436403273408,0.0018522213457573922,0.0,0.020222069565508538,1,0
2025-01-07 20:00:00,sensor_1,17.56849094127198,51.46833803144141,0.00904649124526724,0.00723104755065418,0.0010223191627498841,0.020590988933553853,1,0
2025-01-07 21:00:00,sensor_1,18.08776409250413,52.11379295714042,0.011861067215858612,0.006531312988398566,0.0,0.017396654422890664,1,0
2025-01-07 22:00:00,sensor_1,19.592766593624166,53.50972240540818,0.011749992479757661,0.0026185988026822217,0.0011690811151829038,0.018754435305653214,1,0
2025-01-07 23:00:00,sensor_1,21.106398447616524,55.07561713609866,0.010876639385162423,0.004642591800939553,0.0,0.021336719248913078,1,0
2025-01-08 00:00:00,sensor_1,21.117941263687836,52.96568002517764,0.011400643967251689,0.0060803138580735995,0.0,0.021760792850110372,1,0
2025-01-08 01:00:00,sensor_1,21.95594785207764,53.877333086169614,0.011105650858267948,0.0005677913500463224,0.0023485812620133457,0.019042077945130364,1,0
2025-01-08 02:00:00,sensor_1,23.255769563089036,52.41645663511903,0.009179030841208814,0.001746364523135422,0.0,0.020677772659895833,1,0
2025-01-08 03:00:00,sensor_1,24.48752058145909,51.57787394717707,0.010711878038716907,0.002212416916030828,0.0,0.020775655102603405,0,0
2025-01-08 04:00:00,sensor_1,26.007469446189845,49.85922500912429,0.0115077037175801,0.0025173645786286444,0.0,0.020046170640401723,1,0
2025-01-08 05:00:00,sensor_1,26.572303785321925,52.429396869223645,0.009591195576728112,0.007727918119942694,0.0006415930616228286,0.014608210435488034,1,0
2025-01-08 06:00:00,sensor_1,26.934015512300906,48.18180887502823,0.011140091931936736,0.0034779308130027256,0.0,0.02011515805396,1,1
2025-01-08 07:00:00,sensor_1,26.556317491620362,50.08801892808829,0.007356835098207908,0.008618522977734936,0.0,0.021546204034072453,1,1
2025-01-08 08:00:00,sensor_1,25.602989251244637,53.4230153720863,0.007629643577921586,0.0061553309391668845,0.0016266965402403192,0.01884400661360075,1,1
2025-01-08 09:00:00,sensor_1,26.262596889822714,49.42334858346959,0.010166070293089021,0.003547169563743298,0.0,0.016098739927872453,1,1
2025-01-08 10:00:00,sensor_1,23.644207459502386,49.04420899562228,0.009375089645203684,0.0052535306395600405,0.001751004776973067,0.01596283904672837,1,1
2025-01-08 11:00:00,sensor_1,24.808816227163774,47.33225056927926,0.012201108470447529,0.0018115839970765974,0.005103796598979902,0.020757071196719545,1,1
2025-01-08 12:00:00,sensor_1,21.642631294728435,54.38330323504316,0.009631359509429635,0.003206679323338169,0.002231669588372431,0.02247576885676939,1,1
2025-01-08 13:00:00,sensor_1,19.046266336940516,55.758162821146804,0.012297256215229447,0.005688220001844245,0.0,0.019173618323641478,1,1
2025-01-08 14:00:00,sensor_1,17.972940647863563,54.29091752022566,0.009947668547773082,0.0073849012642682385,0.0,0.01923524377739781,1,1
2025-01-08 15:00:00,sensor_1,18.067704561151228,52.33374223729346,0.010702165906147223,0.002125708812899471,0.001380196551293655,0.021481762929229774,1,1
2025-01-08 16:00:00,sensor_1,16.59737330090339,55.26327550727475,0.00915761566404639,0.002959455273114799,0.0,0.02341197877638964,1,1
2025-01-08 17:00:00,sensor_1,17.06786881324479,57.78642426705293,0.00975944621069729,0.004413262400850558,0.0005662194792805792,0.0192120655756846,1,1
2025-01-08 18:00:00,sensor_1,16.871770573221117,53.07313207983097,0.008539220618227344,0.009139854677688021,0.0,0.0207367488923469,1,0
2025-01-08 19:00:00,sensor_1,16.546576329126612,57.861315932375234,0.007879570104430845,0.00618537913911695,0.0017368401514907372,0.02015696433837323,1,0
2025-01-08 20:00:00,sensor_1,16.11777469390015,52.41434394569455,0.011860122746185774,0.005003454638082161,0.0,0.02092257637121034,1,0
2025-01-08 21:00:00,sensor_1,16.850356830189185,53.40075948500953,0.012150125090772007,0.00376257355260954,0.0,0.019605911176660218,1,0
2025-01-08 22:00:00,sensor_1,18.502454552026425,54.94818096257296,0.011861807777282818,0.004597380997224323,0.0,0.021419234106043468,1,0
